word1,word2,similarity
aient,eusses,0.47967272996902466
aient,eussiez,0.4335121214389801
aient,eussions,0.48784831166267395
aient,eut,0.49086862802505493
aient,eux,0.41887542605400085
aient,eûmes,0.3351512551307678
aient,eût,0.5805328488349915
aient,eûtes,0.22609302401542664
aient,furent,0.5298328399658203
aient,fus,0.22961071133613586
aient,fusse,0.4541224539279938
aient,fussent,0.6761754751205444
aient,fusses,0.4088198244571686
aient,fussiez,0.3689112663269043
aient,fussions,0.4239906072616577
aient,fut,0.3010289669036865
aient,fûmes,0.34989601373672485
aient,fût,0.38975751399993896
aient,fûtes,0.20172721147537231
aient,il,0.22703826427459717
aient,ils,0.6232393980026245
aient,j,0.1842685341835022
aient,je,0.10858526825904846
aient,l,0.19319888949394226
aient,la,0.12550003826618195
aient,le,0.12627872824668884
aient,les,0.3948218822479248
aient,leur,0.4109933078289032
aient,lui,0.3442794382572174
aient,m,0.14830619096755981
aient,ma,0.10646883398294449
aient,mais,0.348503053188324
aient,me,0.1331128031015396
aient,mes,0.3137807846069336
aient,moi,0.19616243243217468
aient,mon,0.24559593200683594
aient,même,0.40791141986846924
aient,n,0.27487581968307495
aient,ne,0.23854675889015198
aient,nos,0.31120529770851135
aient,notre,0.21506883203983307
aient,nous,0.3720949590206146
aient,on,0.1677238643169403
aient,ont,0.768203854560852
aient,ou,0.23315000534057617
aient,par,0.11673478782176971
aient,pas,0.5049355626106262
aient,pour,0.339672327041626
aient,qu,0.3200779855251312
aient,que,0.41214287281036377
aient,qui,0.41006898880004883
aient,s,0.16751912236213684
aient,sa,0.11244291812181473
aient,se,0.20611141622066498
aient,sera,0.28566986322402954
aient,serai,0.18993258476257324
aient,seraient,0.5596606731414795
aient,serais,0.23718032240867615
aient,serait,0.38873177766799927
aient,seras,0.20557233691215515
aient,serez,0.24437877535820007
aient,seriez,0.26302605867385864
aient,serions,0.34869736433029175
aient,serons,0.33617812395095825
aient,seront,0.5061264038085938
aient,ses,0.31953853368759155
aient,soient,0.7857886552810669
aient,sois,0.37192708253860474
aient,soit,0.5719819068908691
aient,sommes,0.3031294345855713
aient,son,0.2867845892906189
aient,sont,0.5554121732711792
aient,soyez,0.26571130752563477
aient,soyons,0.40974992513656616
aient,suis,0.15435555577278137
aient,sur,0.23071570694446564
aient,t,0.19628453254699707
aient,ta,0.12584085762500763
aient,te,0.11500835418701172
aient,tes,0.33370187878608704
aient,toi,0.1758480817079544
aient,ton,0.2663966715335846
aient,tu,0.13591033220291138
aient,un,0.16804173588752747
aient,une,0.2726028263568878
aient,vos,0.2800308167934418
aient,votre,0.21942126750946045
aient,vous,0.26068007946014404
aient,y,0.280059278011322
aient,à,0.17614907026290894
aient,étaient,0.5623525381088257
aient,étais,0.22526410222053528
aient,était,0.3177281320095062
aient,étant,0.4036446809768677
aient,étants,0.23824474215507507
aient,étiez,0.22293779253959656
aient,étions,0.3188924789428711
aient,été,0.55958092212677
aient,étée,0.2590482234954834
aient,étées,0.41151100397109985
aient,étés,0.4178193211555481
aient,êtes,0.1885799616575241
aies,ait,0.6605592370033264
aies,as,0.5686753988265991
aies,au,0.11449985951185226
aies,aura,0.38337934017181396
aies,aurai,0.5279843807220459
aies,auraient,0.42956241965293884
aies,aurais,0.5897804498672485
aies,aurait,0.437671422958374
aies,auras,0.654071569442749
aies,aurez,0.3086282014846802
aies,auriez,0.40983128547668457
aies,aurions,0.4731455445289612
aies,aurons,0.43771493434906006
aies,auront,0.38335055112838745
aies,aux,0.19367125630378723
aies,avaient,0.3897410035133362
aies,avais,0.5487988591194153
aies,avait,0.3932853043079376
aies,avec,0.2255735546350479
aies,avez,0.38407662510871887
aies,aviez,0.38937848806381226
aies,avions,0.34409987926483154
aies,avons,0.4618101418018341
aies,ayant,0.4110601544380188
aies,ayants,0.241155207157135
aies,ayez,0.6157636046409607
aies,ayons,0.6368089318275452
aies,c,0.1669679582118988
aies,ce,0.2601105868816376
aies,ces,0.29743748903274536
aies,d,0.2674841284751892
aies,dans,0.1624409556388855
aies,de,0.2656596302986145
aies,des,0.2654421329498291
aies,du,0.15700845420360565
aies,elle,0.2883259952068329
aies,en,0.11186951398849487
aies,es,0.441171258687973
aies,est,0.2784821093082428
aies,et,0.20501744747161865
aies,eu,0.37125009298324585
aies,eue,0.4018053412437439
aies,eues,0.3681061565876007
aies,eurent,0.2833241820335388
aies,eus,0.4386911392211914
aies,eusse,0.47724586725234985
aies,eussent,0.3609480559825897
aies,eusses,0.5665589570999146
aies,eussiez,0.4260992705821991
aies,eussions,0.45913165807724
aies,eut,0.35036325454711914
aies,eux,0.24283462762832642
aies,eûmes,0.335864394903183
aies,eût,0.43763798475265503
aies,eûtes,0.33279305696487427
aies,furent,0.20273274183273315
aies,fus,0.31608033180236816
aies,fusse,0.3821429908275604
aies,fussent,0.34742045402526855
aies,fusses,0.4974134564399719
aies,fussiez,0.39165952801704407
aies,fussions,0.38267409801483154
aies,fut,0.19701167941093445
aies,fûmes,0.309013307094574
aies,fût,0.2783174514770508
aies,fûtes,0.2288905531167984
aies,il,0.28677231073379517
aies,ils,0.34758806228637695
aies,j,0.33261632919311523
aies,je,0.33471959829330444
aies,l,0.1855226308107376
aies,la,0.16450712084770203
aies,le,0.17725567519664764
aies,les,0.32450518012046814
aies,leur,0.2358945608139038
aies,lui,0.2882642149925232
aies,m,0.23774155974388123
aies,ma,0.24171626567840576
aies,mais,0.29507213830947876
aies,me,0.2697750926017761
aies,mes,0.3450077176094055
aies,moi,0.356486439704895
aies,mon,0.33584344387054443
aies,même,0.36956244707107544
aies,n,0.2764480710029602
aies,ne,0.28031179308891296
aies,nos,0.2684142291545868
aies,notre,0.21670152246952057
aies,nous,0.35526612401008606
aies,on,0.2591257393360138
aies,ont,0.42210108041763306
aies,ou,0.20226319134235382
aies,par,0.12142247706651688
aies,pas,0.5029687285423279
aies,pour,0.3149017095565796
aies,qu,0.28675729036331177
aies,que,0.4691177010536194
aies,qui,0.2395424246788025
aies,s,0.1549440324306488
aies,sa,0.1486637145280838
aies,se,0.15127453207969666
aies,sera,0.2371665984392166
aies,serai,0.2919488847255707
aies,seraient,0.24023741483688354
aies,serais,0.3552769720554352
aies,serait,0.29067283868789673
aies,seras,0.45676812529563904
aies,serez,0.19507068395614624
aies,seriez,0.21056751906871796
aies,serions,0.2572948932647705
aies,serons,0.26734787225723267
aies,seront,0.23591995239257812
aies,ses,0.2546732425689697
aies,soient,0.4347548484802246
aies,sois,0.5737103223800659
aies,soit,0.4674986004829407
aies,sommes,0.25703081488609314
aies,son,0.2194451093673706
aies,sont,0.24696165323257446
aies,soyez,0.2820703387260437
aies,soyons,0.38114863634109497
aies,suis,0.2814083993434906
aies,sur,0.17105720937252045
aies,t,0.430686354637146
aies,ta,0.43364888429641724
aies,te,0.43927454948425293
aies,tes,0.5487311482429504
aies,toi,0.5259709358215332
aies,ton,0.5222266316413879
aies,tu,0.5774922370910645
aies,un,0.20390626788139343
aies,une,0.22997179627418518
aies,vos,0.2539176344871521
aies,votre,0.22349293529987335
aies,vous,0.28765153884887695
aies,y,0.32454583048820496
aies,à,0.19541940093040466
aies,étaient,0.22160553932189941
aies,étais,0.3279668688774109
aies,était,0.2204648107290268
aies,étant,0.23154163360595703
aies,étants,0.1776658594608307
aies,étiez,0.21453863382339478
aies,étions,0.24821078777313232
aies,été,0.3585813045501709
aies,étée,0.32199826836586
aies,étées,0.36179667711257935
aies,étés,0.22491636872291565
aies,êtes,0.18880388140678406
ait,as,0.3314145505428314
ait,au,0.189916729927063
ait,aura,0.624752402305603
ait,aurai,0.5379486680030823
ait,auraient,0.6036142706871033
ait,aurais,0.5695078372955322
ait,aurait,0.7542324662208557
ait,auras,0.4396098852157593
ait,aurez,0.37624895572662354
ait,auriez,0.48304659128189087
ait,aurions,0.5582878589630127
ait,aurons,0.47283852100372314
ait,auront,0.4832577109336853
ait,aux,0.22136296331882477
ait,avaient,0.5396296977996826
ait,avais,0.5155144333839417
ait,avait,0.6820043921470642
ait,avec,0.31295162439346313
ait,avez,0.43723034858703613
ait,aviez,0.4504848122596741
ait,avions,0.37191250920295715
ait,avons,0.5091370344161987
ait,ayant,0.6083838939666748
ait,ayants,0.24303776025772095
ait,ayez,0.6123899221420288
ait,ayons,0.6848934888839722
ait,c,0.15785452723503113
ait,ce,0.30623170733451843
ait,ces,0.2716017961502075
ait,d,0.3220122754573822
ait,dans,0.23822060227394104
ait,de,0.2912481129169464
ait,des,0.29097694158554077
ait,du,0.20744481682777405
ait,elle,0.4820765256881714
ait,en,0.21004079282283783
ait,es,0.16679251194000244
ait,est,0.4792453348636627
ait,et,0.2405151128768921
ait,eu,0.4607474207878113
ait,eue,0.544236421585083
ait,eues,0.4186755120754242
ait,eurent,0.4633512496948242
ait,eus,0.4769602417945862
ait,eusse,0.5348074436187744
ait,eussent,0.5361917018890381
ait,eusses,0.41089996695518494
ait,eussiez,0.4220825433731079
ait,eussions,0.4632056653499603
ait,eut,0.617995023727417
ait,eux,0.30693531036376953
ait,eûmes,0.35187268257141113
ait,eût,0.6971468925476074
ait,eûtes,0.22748929262161255
ait,furent,0.3007453680038452
ait,fus,0.27307260036468506
ait,fusse,0.5244139432907104
ait,fussent,0.4795638918876648
ait,fusses,0.3546175956726074
ait,fussiez,0.3453649878501892
ait,fussions,0.3419407904148102
ait,fut,0.45446890592575073
ait,fûmes,0.22947758436203003
ait,fût,0.530219554901123
ait,fûtes,0.17368529736995697
ait,il,0.4514845013618469
ait,ils,0.4122917056083679
ait,j,0.2554780840873718
ait,je,0.2231387346982956
ait,l,0.25108304619789124
ait,la,0.20011097192764282
ait,le,0.2158994972705841
ait,les,0.27818819880485535
ait,leur,0.31929731369018555
ait,lui,0.43342405557632446
ait,m,0.1976827085018158
ait,ma,0.18429630994796753
ait,mais,0.4115821123123169
ait,me,0.20104026794433594
ait,mes,0.2076200544834137
ait,moi,0.2710188627243042
ait,mon,0.26512467861175537
ait,même,0.45610594749450684
ait,n,0.3753187358379364
ait,ne,0.3102169930934906
ait,nos,0.20028364658355713
ait,notre,0.25178956985473633
ait,nous,0.3697434663772583
ait,on,0.3378623127937317
ait,ont,0.559195876121521
ait,ou,0.2729118764400482
ait,par,0.1560049057006836
ait,pas,0.5773262977600098
ait,pour,0.37901222705841064
ait,qu,0.4296414256095886
ait,que,0.49827104806900024
ait,qui,0.42024746537208557
ait,s,0.2373356819152832
ait,sa,0.23437455296516418
ait,se,0.23973466455936432
ait,sera,0.42621833086013794
ait,serai,0.27208513021469116
ait,seraient,0.333006352186203
ait,serais,0.31205248832702637
ait,serait,0.50350421667099
ait,seras,0.26834040880203247
ait,serez,0.23075810074806213
ait,seriez,0.27160531282424927
ait,serions,0.2848256826400757
ait,serons,0.21847736835479736
ait,seront,0.26508021354675293
ait,ses,0.2867266535758972
ait,soient,0.5473583936691284
ait,sois,0.46924442052841187
ait,soit,0.6734443306922913
ait,sommes,0.22214612364768982
ait,son,0.3638225495815277
ait,sont,0.28697043657302856
ait,soyez,0.24798205494880676
ait,soyons,0.34201622009277344
ait,suis,0.25399112701416016
ait,sur,0.2353939414024353
ait,t,0.27505552768707275
ait,ta,0.19113343954086304
ait,te,0.17353054881095886
ait,tes,0.22287464141845703
ait,toi,0.23408475518226624
ait,ton,0.28808876872062683
ait,tu,0.23702412843704224
ait,un,0.2983958423137665
ait,une,0.38122132420539856
ait,vos,0.18219244480133057
ait,votre,0.248761847615242
ait,vous,0.2987433075904846
ait,y,0.45568251609802246
ait,à,0.19861696660518646
ait,étaient,0.30581527948379517
ait,étais,0.2877409756183624
ait,était,0.44934552907943726
ait,étant,0.4289340078830719
ait,étants,0.13683298230171204
ait,étiez,0.2388618290424347
ait,étions,0.2437930703163147
ait,été,0.5538479685783386
ait,étée,0.36135855317115784
ait,étées,0.3008464574813843
ait,étés,0.24534276127815247
ait,êtes,0.18433897197246552
as,au,0.22760577499866486
as,aura,0.30806732177734375
as,aurai,0.3634001314640045
as,auraient,0.26013973355293274
as,aurais,0.4348927140235901
as,aurait,0.3341943919658661
as,auras,0.5527470111846924
as,aurez,0.19738319516181946
as,auriez,0.25478124618530273
as,aurions,0.27511245012283325
as,aurons,0.2627043128013611
as,auront,0.25229138135910034
as,aux,0.12098460644483566
as,avaient,0.2685442268848419
as,avais,0.4344867467880249
as,avait,0.35152265429496765
as,avec,0.14429379999637604
as,avez,0.2959456741809845
as,aviez,0.25171446800231934
as,avions,0.23456063866615295
as,avons,0.32873716950416565
as,ayant,0.26838767528533936
as,ayants,0.05227300897240639
as,ayez,0.18314865231513977
as,ayons,0.2389133870601654
as,c,0.36145758628845215
as,ce,0.3321521282196045
as,ces,0.14084842801094055
as,d,0.26157161593437195
as,dans,0.0860053226351738
as,de,0.2473626583814621
as,des,0.12308486551046371
as,du,0.22228357195854187
as,elle,0.19621916115283966
as,en,0.24093325436115265
as,es,0.6885191202163696
as,est,0.2288617491722107
as,et,0.33490005135536194
as,eu,0.5721696615219116
as,eue,0.3274771571159363
as,eues,0.28303247690200806
as,eurent,0.2084769904613495
as,eus,0.33458423614501953
as,eusse,0.29300403594970703
as,eussent,0.1880933940410614
as,eusses,0.39398863911628723
as,eussiez,0.22831425070762634
as,eussions,0.26823943853378296
as,eut,0.29912278056144714
as,eux,0.12301226705312729
as,eûmes,0.196506530046463
as,eût,0.2821313738822937
as,eûtes,0.30069416761398315
as,furent,0.07940495759248734
as,fus,0.18662524223327637
as,fusse,0.169703871011734
as,fussent,0.06891925632953644
as,fusses,0.27349239587783813
as,fussiez,0.12271201610565186
as,fussions,0.11817154288291931
as,fut,0.17212197184562683
as,fûmes,0.12259776890277863
as,fût,0.12177956104278564
as,fûtes,0.11554630845785141
as,il,0.4413803517818451
as,ils,0.21924588084220886
as,j,0.4704882502555847
as,je,0.40221458673477173
as,l,0.2802860736846924
as,la,0.2317093014717102
as,le,0.27766287326812744
as,les,0.14046382904052734
as,leur,0.15137286484241486
as,lui,0.22467656433582306
as,m,0.36310794949531555
as,ma,0.302498996257782
as,mais,0.2129237949848175
as,me,0.3627636134624481
as,mes,0.15685077011585236
as,moi,0.21527019143104553
as,mon,0.21752507984638214
as,même,0.23592115938663483
as,n,0.4083585739135742
as,ne,0.3110966086387634
as,nos,0.11308854818344116
as,notre,0.1188214123249054
as,nous,0.19903995096683502
as,on,0.438774973154068
as,ont,0.313917338848114
as,ou,0.3480464816093445
as,par,0.11068199574947357
as,pas,0.2849121689796448
as,pour,0.15131190419197083
as,qu,0.3310862183570862
as,que,0.26222798228263855
as,qui,0.22857356071472168
as,s,0.2647044062614441
as,sa,0.23115763068199158
as,se,0.18145976960659027
as,sera,0.17394328117370605
as,serai,0.11941180378198624
as,seraient,0.04698026180267334
as,serais,0.19913771748542786
as,serait,0.11726522445678711
as,seras,0.3701068162918091
as,serez,0.03327535092830658
as,seriez,0.07074053585529327
as,serions,0.052399471402168274
as,serons,0.06343304365873337
as,seront,0.06691853702068329
as,ses,0.09069636464118958
as,soient,0.06354241818189621
as,sois,0.2641017735004425
as,soit,0.18306370079517365
as,sommes,0.08957864344120026
as,son,0.13534951210021973
as,sont,0.07743018865585327
as,soyez,-0.02246011421084404
as,soyons,0.05744081735610962
as,suis,0.15539729595184326
as,sur,0.11438164860010147
as,t,0.5740702748298645
as,ta,0.5369685888290405
as,te,0.511483907699585
as,tes,0.37659770250320435
as,toi,0.40040963888168335
as,ton,0.4201051592826843
as,tu,0.7747806310653687
as,un,0.3059915602207184
as,une,0.1672387719154358
as,vos,0.06665748357772827
as,votre,0.07907891273498535
as,vous,0.1356762945652008
as,y,0.4652542173862457
as,à,0.25087594985961914
as,étaient,0.08259807527065277
as,étais,0.26611804962158203
as,était,0.18773996829986572
as,étant,0.14429444074630737
as,étants,0.06671717017889023
as,étiez,0.08512973040342331
as,étions,0.10835730284452438
as,été,0.2981420159339905
as,étée,0.327426016330719
as,étées,0.279213547706604
as,étés,0.10088357329368591
as,êtes,0.07580889761447906
au,aura,0.21218478679656982
au,aurai,0.15495456755161285
au,auraient,0.12883785367012024
au,aurais,0.13691315054893494
au,aurait,0.1796024888753891
au,auras,0.10284905880689621
au,aurez,0.11509844660758972
au,auriez,0.14138159155845642
au,aurions,0.14045102894306183
au,aurons,0.1488139033317566
au,auront,0.16448862850666046
au,aux,0.4103897213935852
au,avaient,0.13117247819900513
au,avais,0.14685530960559845
au,avait,0.1719983071088791
au,avec,0.25505971908569336
au,avez,0.12971265614032745
au,aviez,0.091141477227211
au,avions,0.09948866069316864
au,avons,0.16558115184307098
au,ayant,0.19194552302360535
au,ayants,0.036413587629795074
au,ayez,0.08664236962795258
au,ayons,0.11468594521284103
au,c,0.29432958364486694
au,ce,0.5440049767494202
au,ces,0.14271308481693268
au,d,0.2698947489261627
au,dans,0.3511233329772949
au,de,0.3963041305541992
au,des,0.22760644555091858
au,du,0.7258609533309937
au,elle,0.13577529788017273
au,en,0.42239832878112793
au,es,0.21986690163612366
au,est,0.211055725812912
au,et,0.40106791257858276
au,eu,0.3619031608104706
au,eue,0.1333121657371521
au,eues,0.1266144961118698
au,eurent,0.13345488905906677
au,eus,0.151149183511734
au,eusse,0.13579794764518738
au,eussent,0.08924010396003723
au,eusses,0.06830727308988571
au,eussiez,0.08993759006261826
au,eussions,0.09866476058959961
